,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres
1042,Andrae Crouch,0.4275555555555555,0.44766666666666666,269637.0,0.4517777777777778,1.262222222222222e-05,0.2006,-11.959777777777779,0.0414111111111111,112.018,0.5345555555555556,28.0,1,1,9,gospel
1048,Andre Legacy,0.0463,0.588,222120.0,0.85,0.0,0.0588,-4.243,0.333,119.856,0.8740000000000001,46.0,7,1,1,comedy
1049,Andre Nickatina,0.16509760000000004,0.8000799999999999,248871.96,0.68192,0.000114878,0.185864,-6.716639999999997,0.24726399999999998,120.39016000000004,0.5785199999999997,40.2,11,1,25,rap
1051,Andre Watts,0.984,0.2925,221353.0,0.1802,0.8720000000000001,0.08040000000000001,-26.8985,0.0375,121.58950000000002,0.35300000000000004,6.0,9,0,4,classical
1052,Andre de Ridder,0.499,0.701,151507.0,0.341,0.903,0.359,-12.26,0.0418,105.513,0.163,52.0,1,0,2,classical
1053,Andrea Bocelli,0.7785882352941178,0.3808823529411764,268407.3823529412,0.4259411764705883,0.002687611176470589,0.1150705882352941,-7.706352941176473,0.03444117647058823,101.48288235294115,0.2712823529411765,54.764705882352935,10,1,34,classical
1060,Andrea Rost,0.964,0.253,222240.0,0.0238,0.0,0.102,-25.114,0.0637,62.301,0.042,0.0,5,1,1,classical
1062,Andrea True Connection,0.517,0.6629999999999999,222613.0,0.792,0.000139,0.111,-5.476,0.0311,103.009,0.847,50.0,0,1,2,disco
1066,Andreas Moss,0.41,0.511,242680.0,0.629,0.0,0.162,-7.755,0.151,129.924,0.0442,67.0,0,1,2,pop
1067,Andreas Scholl,0.935,0.193,183333.0,0.095,0.277,0.109,-23.482,0.0468,107.44,0.0419,50.0,4,1,2,classical
1070,Andres Landero Y Su Conjunto,0.602,0.816,189666.0,0.6729999999999999,0.000695,0.0457,-5.011,0.204,96.883,0.932,40.0,9,1,2,cumbia
1071,Andrew Bayer,0.8859999999999999,0.126,261957.0,0.204,0.927,0.369,-20.427,0.0362,94.672,0.0661,50.0,10,1,2,house
1072,Andrew Belle,0.31785,0.5085,279876.75,0.5417500000000001,0.005718614999999999,0.123725,-6.841,0.031975,126.16675,0.23199999999999998,55.5,1,1,8,indie
1073,Andrew Bird,0.37466,0.5624,221205.2,0.5359999999999999,0.00916614,0.1516,-8.840599999999998,0.04468,120.39,0.5372,48.6,2,1,10,indie
1074,Andrew Davis,0.9134666666666668,0.2478400000000001,273424.0,0.1612293333333333,0.7310333333333331,0.13456666666666667,-23.700366666666664,0.04693333333333334,103.42170000000004,0.2134966666666666,6.133333333333334,7,1,30,orchestra
1075,Andrew Dice Clay,0.745,0.388,207093.0,0.6579999999999999,0.0,0.965,-12.845,0.679,79.992,0.195,26.0,2,1,2,comedy
1076,Andrew E.,0.4446666666666667,0.8476666666666667,276915.66666666674,0.6533333333333334,7.033333333333334e-07,0.3047666666666667,-9.733666666666666,0.18406666666666668,123.8,0.8366666666666668,44.66666666666666,7,1,6,broadway
1077,Andrew Gold,0.21837142857142847,0.6812857142857143,244085.7142857143,0.5795714285714286,8.857142857142857e-06,0.1436285714285714,-12.458857142857141,0.03357142857142858,110.59014285714285,0.8538571428571428,49.14285714285714,3,1,14,pop
1078,Andrew Hill,0.6794545454545456,0.4341818181818182,471509.09090909094,0.4525454545454546,0.15442428181818182,0.1387272727272727,-11.773363636363635,0.05548181818181818,123.42636363636366,0.4763636363636364,19.818181818181817,5,0,11,jazz
1080,Andrew Keenan-Bolger,0.853,0.448,185227.0,0.16,0.0,0.101,-14.049,0.0438,109.763,0.388,47.0,0,1,1,broadway
1081,Andrew Litton,0.9315,0.2755,558866.5,0.035660000000000004,0.17075,0.118,-31.0485,0.0416,111.11,0.10215,48.0,4,1,4,orchestra
1082,Andrew Lloyd Webber,0.6972266857142858,0.398714285714286,259727.69523809524,0.30143742857142863,0.03988562733333333,0.229507619047619,-15.163590476190475,0.09605333333333332,108.1452285714285,0.2838028571428572,37.44761904761905,5,1,105,broadway
1083,Andrew Manze,0.757125,0.335625,339043.125,0.12825000000000006,0.00677725,0.124475,-23.55037500000001,0.04794999999999999,102.8085,0.3207,47.5,4,1,8,classical
1084,Andrew McMahon in the Wilderness,0.036750000000000005,0.486,242448.0,0.7515000000000001,0.001125,0.20085,-7.3569999999999975,0.09165,151.99,0.19899999999999998,54.0,5,1,4,rock
1086,Andrew Peterson,0.4970000000000001,0.5640000000000001,187686.5,0.475,1.5115000000000007e-05,0.0967,-10.9945,0.0351,104.0155,0.406,53.5,2,1,4,worship
1087,Andrew Rannells,0.5949000000000001,0.5442,254852.1,0.5249,0.0,0.19203,-9.1654,0.23294,129.19029999999998,0.5382999999999999,51.5,1,1,10,broadway
1093,Andreya Triana,0.0442,0.758,326240.0,0.455,0.493,0.11,-9.199,0.12,129.976,0.183,51.0,4,0,2,soul
1097,András Schiff,0.9922258064516128,0.378516129032258,313494.67741935485,0.062394516129032275,0.9134838709677424,0.10834838709677426,-29.668838709677434,0.04274516129032257,111.61609677419355,0.307558064516129,31.77419354838709,0,1,62,classical
1098,André 3000,0.2346588235294117,0.6154705882352941,302866.64705882355,0.6282941176470588,3.7882352941176475e-05,0.11171764705882352,-7.5580000000000025,0.2072705882352941,130.02082352941179,0.5335882352941177,52.17647058823529,11,0,17,hip hop
1102,André Cluytens,0.9415,0.21600000000000005,281047.0,0.0501,0.475562,0.1295,-27.803,0.0381,131.8355,0.07575,26.0,2,1,2,orchestra
1112,André Laplante,0.981,0.17,428153.0,0.0479,0.906,0.0795,-27.021,0.0438,75.664,0.0304,55.0,2,1,2,classical
1114,André Popp,0.598,0.276,138880.0,0.387,0.0,0.33,-10.261,0.0366,201.752,0.523,0.0,7,1,1,pop
1115,André Previn,0.8559573170731714,0.38108902439024395,224121.012195122,0.2195103048780488,0.5147188384146345,0.21905975609756087,-17.58964024390244,0.05786524390243907,106.7855,0.3513957317073173,16.628048780487806,0,1,164,orchestra
1118,André Rieu,0.7384999999999999,0.196425,214393.5,0.26225,0.72675,0.17175,-13.3235,0.03705,101.74125,0.1886,50.75,7,0,4,pop
1121,André van Duin,0.809,0.618,160360.0,0.402,0.0,0.16,-10.315,0.0491,183.364,0.777,28.0,5,1,2,pop
1124,Andrés Calamaro,0.30700000000000005,0.5940000000000001,240954.6,0.7948000000000001,0.003714472,0.3287999999999999,-6.245400000000003,0.03266,111.0904,0.7173999999999999,64.6,7,1,10,rock
1125,Andrés Segovia,0.9757248062015506,0.4818294573643409,183770.97286821707,0.08730631782945743,0.8611823624031001,0.11112984496124026,-25.37108527131782,0.05616317829457359,98.74246899224808,0.4743531007751936,2.201550387596899,9,1,258,classical
1126,Andy & Lucas,0.528,0.68,258980.0,0.7835,0.0,0.3720000000000001,-5.5585,0.1039,113.0045,0.647,43.0,2,1,4,pop
1129,Andy Dick,0.34600000000000003,0.489,174053.0,0.412,0.0,0.5760000000000001,-11.211,0.0856,95.112,0.332,38.0,10,1,2,comedy
1130,Andy Gibb,0.2384357142857144,0.6429285714285714,256436.7142857143,0.5714999999999998,3.246142857142857e-05,0.22943571428571424,-9.044428571428572,0.03591071428571428,115.94389285714287,0.6963571428571429,34.82142857142857,11,1,28,adult standards
1132,Andy Grammer,0.1439930344827586,0.6361724137931035,187576.10344827586,0.7274137931034483,4.582758620689656e-06,0.19896896551724147,-5.316586206896551,0.044841379310344834,109.99613793103451,0.5283517241379311,64.58620689655173,11,1,29,pop
1133,Andy Griffith,0.5224733333333333,0.6423333333333334,223843.77777777766,0.4738888888888889,0.059555985555555566,0.28507777777777776,-12.824666666666666,0.34394444444444444,135.95555555555552,0.7783333333333334,13.222222222222221,6,1,18,gospel
1134,Andy Griggs,0.1886,0.5425,215003.25,0.5195,3e-06,0.17625,-8.2355,0.0302,141.084,0.3517500000000001,45.75,7,1,8,country
1136,Andy Irvine,0.8583333333333333,0.5516666666666666,359133.66666666674,0.2773333333333334,6.453333333333332e-05,0.13033333333333333,-11.384666666666664,0.0368,79.548,0.6326666666666667,37.333333333333336,7,1,3,folk
1138,Andy Kim,0.35800000000000004,0.6375000000000001,192386.5,0.7124999999999999,0.000207,0.1355,-7.634000000000001,0.0438,116.164,0.7464999999999999,45.5,9,1,4,pop
1139,Andy Lau,0.4135,0.6045,249213.5,0.4725,0.0011827500000000002,0.22950000000000004,-12.015999999999998,0.03095,136.0565,0.401,46.5,5,1,4,pop
1142,Andy Mineo,0.12403333333333336,0.7921111111111111,239421.5555555556,0.7534444444444444,5.277777777777779e-07,0.1496222222222222,-6.334888888888887,0.1943555555555556,131.88933333333335,0.6923333333333335,52.444444444444436,8,1,9,hip hop
1143,Andy Montañez,0.5371666666666667,0.6663333333333333,292226.16666666674,0.6451666666666668,0.0006731666666666666,0.07421666666666665,-8.5105,0.05243333333333333,97.61466666666666,0.9073333333333332,42.16666666666666,7,1,12,jazz
1145,Andy Williams,0.7913132530120482,0.31587349397590353,171327.1746987952,0.3071963855421688,0.016394031445783133,0.2061012048192773,-13.33751204819276,0.03396204819277108,107.68074698795185,0.3762337349397589,26.84939759036145,0,1,166,adult standards
1146,Ane Brun,0.40665,0.6395000000000001,215113.0,0.7230000000000001,0.017039500000000003,0.2755,-6.9665,0.0356,141.5015,0.6445000000000001,52.5,10,1,4,pop
1152,Angel,0.00294,0.397,418907.0,0.81,0.0006219999999999999,0.228,-9.105,0.0531,114.661,0.157,19.0,7,1,2,cumbia
1153,Angel Canales,0.7426666666666667,0.5690000000000001,297711.33333333326,0.2411,0.003908343333333335,0.17643333333333333,-14.685000000000002,0.06086666666666666,98.08433333333332,0.369,45.0,0,1,6,jazz
1155,Angel Haze,0.135,0.6509999999999999,189531.0,0.8759999999999999,0.0,0.224,-7.033,0.35700000000000004,76.166,0.736,48.0,8,1,2,hip hop
1156,Angel Lopez,0.0135,0.794,295533.0,0.831,1.12e-06,0.11,-9.235,0.331,172.407,0.328,71.0,8,1,2,latin
1157,Angel Olsen,0.6390666666666667,0.3773333333333333,167502.33333333337,0.3133333333333334,0.00905,0.10623333333333332,-10.610666666666667,0.04073333333333334,126.05233333333332,0.261,54.33333333333334,7,1,6,indie
1160,Angel Romero,0.9845,0.4,176075.0,0.0541,0.865,0.1175,-30.509,0.0448,116.25,0.3670000000000001,28.0,2,0,2,classical
1161,Angel Witch,0.0003265000000000001,0.3365,212973.0,0.7925,0.001004945,0.3925,-12.219000000000001,0.0674,149.3535,0.555,43.0,11,1,4,metal
1162,Angel Y Khriz,0.17384000000000002,0.7688,243906.6,0.8948,0.002612,0.07436,-5.0232,0.0538,108.7894,0.8051999999999999,64.8,11,1,5,latin
1165,Angela Bofill,0.3722444444444444,0.4533333333333334,268072.55555555556,0.5559999999999998,0.0018474755555555559,0.1228888888888889,-9.523666666666664,0.04015555555555556,106.4442222222222,0.4781111111111112,38.888888888888886,0,1,18,adult standards
1166,Angela Carrasco,0.532,0.3973333333333333,300275.66666666674,0.4430000000000001,0.0018166666666666667,0.1704,-12.195,0.03583333333333333,152.9523333333333,0.2973333333333333,51.0,9,1,6,pop
1168,Angela Chang,0.4603499999999999,0.5495000000000001,243840.0,0.6194999999999999,0.0,0.2375,-6.112499999999998,0.04405,149.97999999999996,0.6044999999999999,53.0,2,1,4,pop
1170,Angela Gheorghiu,0.978,0.364,275467.0,0.0592,0.0,0.0823,-21.757,0.057,123.789,0.185,49.0,2,1,1,classical
1174,Angela Ro Ro,0.7170000000000001,0.455,195320.0,0.442,0.0,0.233,-7.792999999999997,0.0815,173.672,0.252,49.0,9,1,2,pop
1175,Angela Winbush,0.3033333333333333,0.6788333333333334,332098.0,0.5535,3.3833333333333334e-05,0.11823333333333333,-10.698833333333333,0.0842,112.24466666666667,0.703,38.0,5,0,6,swing
1176,Angelic Upstarts,0.0447,0.499,146133.0,0.8340000000000001,0.0,0.121,-8.412,0.0634,111.856,0.4970000000000001,30.0,9,1,2,punk
1177,Angelica Maria,0.6805,0.517,143692.5,0.8415,0.0,0.349,-2.6905,0.03815,139.097,0.9695,30.0,2,1,4,rock
1180,Angelo Badalamenti,0.6131,0.36658,274342.6,0.16207000000000002,0.713321,0.10613000000000004,-20.4718,0.04186000000000002,87.1643,0.14712999999999998,40.3,5,1,20,jazz
1181,Angelo DeBarre,0.753,0.613,193580.0,0.34550000000000003,0.9065,0.11155,-17.066000000000006,0.0412,117.1545,0.8375,37.5,2,0,2,jazz
1187,Angels & Airwaves,0.01962703076923077,0.4970769230769232,292397.0,0.8603076923076924,0.011502256153846157,0.1830538461538462,-5.293076923076923,0.05236923076923077,154.31584615384614,0.4564615384615385,44.153846153846146,9,1,26,pop
1189,Angie Martinez,0.0689,0.8540000000000001,252520.0,0.602,0.0,0.292,-10.162,0.32,99.429,0.5920000000000001,53.0,6,0,1,pop
1190,Angie Stone,0.4665555555555556,0.7625555555555557,281736.44444444444,0.5771111111111111,0.00013830666666666668,0.10242222222222222,-7.0088888888888885,0.16679999999999998,122.29244444444444,0.7152222222222222,52.77777777777778,10,0,9,soul
1193,Angus & Julia Stone,0.5926666666666667,0.6600000000000001,234536.4444444445,0.4142222222222223,0.1424059333333334,0.2036555555555556,-12.667333333333335,0.04697777777777778,113.81799999999998,0.2775444444444445,54.22222222222222,10,1,18,folk
1196,Ani DiFranco,0.5517647058823528,0.5982352941176471,273335.7058823529,0.3583529411764706,0.003329700000000001,0.13920000000000002,-14.541176470588233,0.09058823529411762,118.17205882352944,0.36023529411764704,41.8235294117647,7,1,17,folk
1198,Aniceto Molina,0.207497,0.7434999999999999,269014.7,0.6917,0.002238172,0.07583,-6.1939,0.057559999999999986,111.07869999999998,0.8821999999999999,45.8,0,1,20,cumbia
1199,Aniceto Molina Y La Luz Roja De San Marcos,0.076525,0.73325,228767.5,0.6727500000000001,0.00911125,0.04405,-5.20075,0.10905000000000002,132.53375,0.95525,46.75,4,1,8,cumbia
1200,Aniceto Molina Y Sus Sabaneros,0.154,0.578,225907.0,0.762,1.05e-05,0.135,-5.735,0.0559,182.694,0.962,46.0,0,0,2,cumbia
1207,Animal Collective,0.3432218888888889,0.4341111111111111,327414.33333333326,0.7515555555555555,0.12499664444444453,0.3443777777777778,-8.196555555555555,0.0731111111111111,124.07455555555555,0.4767777777777778,45.88888888888889,0,1,18,indie
1208,Animals As Leaders,9.350000000000001e-05,0.4844999999999999,341038.0,0.9425,0.821,0.20115,-6.1755,0.0741,134.993,0.331,50.5,1,1,4,jazz
1209,Animotion,0.00435,0.6735,337247.0,0.611,0.4215,0.6285000000000001,-12.0045,0.07830000000000001,114.7505,0.429,40.0,7,1,4,pop
1210,Anita Baker,0.4644285714285714,0.5435714285714286,266695.14285714284,0.5295714285714286,1.4142857142857142e-05,0.1078,-9.179714285714283,0.027571428571428573,90.94628571428572,0.4291428571428571,51.14285714285714,5,0,7,soul
1211,Anita Bryant,0.8390000000000001,0.294,267893.0,0.232,0.0,0.402,-11.483,0.0325,93.396,0.14,19.0,8,1,2,adult standards
1212,Anita Darian,0.9748,0.349,294199.8,0.1484,0.00010728,0.1115,-14.513,0.036800000000000006,100.2036,0.2048,2.6,8,1,5,pop
1215,Anita Lindblom,0.62,0.516,149867.0,0.629,1.78e-06,0.378,-11.271,0.0632,112.783,0.895,10.0,3,1,2,pop
1216,Anita Mui,0.49276,0.4618,268088.8,0.4924,0.0015949280000000002,0.09414,-10.093,0.034339999999999996,138.17440000000002,0.3174,41.8,7,1,10,pop
1217,Anita O'Day,0.8260057471264369,0.5235287356321836,184202.1264367816,0.2304758620689655,0.002625949770114942,0.17142701149425293,-14.434316091954026,0.06506954022988508,116.89618390804594,0.5075057471264367,14.195402298850574,7,1,174,jazz
1218,Anita Ward,0.08755,0.7819999999999999,351971.0,0.5485,0.08645,0.0615,-13.232499999999998,0.050800000000000005,125.9075,0.9675,53.5,5,0,4,disco
1220,Anitta,0.09785,0.8759999999999999,227344.75,0.7344999999999999,2.493e-05,0.10135,-3.78725,0.09725,148.98624999999996,0.77225,38.0,3,0,4,funk
1221,Anja Lechner,0.988,0.116,255960.0,0.0011,0.227,0.0991,-39.982,0.0544,70.332,0.0387,47.0,2,1,1,classical
1226,Anjulie,0.59,0.597,194268.0,0.581,4.38e-06,0.13699999999999998,-4.565,0.0366,147.987,0.212,69.0,1,0,2,pop
1228,Ankhal,0.0417,0.747,239587.0,0.95,1.72e-06,0.0875,-2.946,0.263,183.912,0.6890000000000001,73.0,4,0,1,reggae
1236,Ann Lee,0.0974,0.846,231001.0,0.879,0.0252,0.35,-6.25,0.0303,130.01,0.901,58.0,0,1,4,country
1237,Ann Marie,0.511,0.738,179147.0,0.617,0.0,0.201,-6.775,0.0514,130.096,0.7829999999999999,62.0,1,0,1,pop
1239,Ann Peebles,0.3048785714285714,0.7367857142857142,174565.7142857143,0.43357142857142855,0.004821892857142858,0.13116428571428568,-10.486071428571423,0.04680714285714286,120.39407142857141,0.7337142857142859,37.07142857142857,0,1,28,soul
1247,Anna Clendening,0.4661783333333334,0.6168333333333333,203719.5,0.5368333333333334,0.014705385,0.12693333333333334,-8.152833333333332,0.11258333333333337,120.43683333333335,0.34274999999999994,62.66666666666666,2,1,12,pop
1249,Anna German,0.5535,0.4745,207281.5,0.325,0.0,0.2377,-11.5165,0.041400000000000006,112.267,0.5945,31.5,10,0,4,folk
1252,Anna Jantar,0.6,0.627,190080.0,0.523,0.0,0.117,-8.502,0.0377,93.78,0.6970000000000001,45.0,5,0,2,pop
1257,Anna Margaret,0.0863,0.6920000000000001,186800.0,0.797,0.0,0.18600000000000005,-6.2479999999999976,0.0439,125.022,0.763,58.0,5,1,1,pop
1261,Anna Moffo,0.9798333333333332,0.3603333333333333,233098.0,0.12416666666666665,0.004438416666666666,0.2257666666666667,-20.095833333333328,0.09673333333333334,109.26233333333334,0.26175,21.33333333333333,4,1,6,classical
1262,Anna Naklab,0.0667,0.8009999999999999,195210.0,0.6409999999999999,0.0244,0.172,-8.584,0.0455,124.979,0.701,60.0,11,1,2,dance
1263,Anna Nalick,0.5825,0.4155,268307.0,0.4255,0.0,0.10505,-8.2065,0.028649999999999995,125.73000000000003,0.4475,59.5,2,1,4,pop
1267,Anna Tomowa-Sintow,0.985,0.0839,324227.0,0.159,0.7929999999999999,0.097,-20.433,0.0384,75.99,0.0396,43.0,2,0,1,classical
1268,Anna Wise,0.0696,0.64875,364893.0,0.534,1.19e-06,0.4147500000000001,-8.7155,0.2445,97.30275,0.3222499999999999,58.5,1,1,4,indie
1269,Anna of the North,0.4415,0.6103333333333333,239021.33333333328,0.6303333333333333,0.005324000000000001,0.19233333333333336,-7.883999999999999,0.07173333333333333,93.33133333333336,0.377,62.33333333333334,8,1,6,pop
1271,Annabelle Lui,0.765,0.5329999999999999,215400.0,0.336,0.0,0.344,-9.828,0.0295,82.553,0.354,40.0,0,1,2,pop
1273,Annaleigh Ashford,0.521,0.73525,306963.25,0.48575,0.0,0.4455,-9.87325,0.4355,131.03799999999998,0.6945,51.5,7,1,4,broadway
1281,Anne Murray,0.4051211538461538,0.5243846153846152,195976.88461538465,0.41376923076923067,0.00032090500000000007,0.1252961538461538,-10.704346153846151,0.029503846153846162,110.88442307692308,0.4278807692307695,41.884615384615394,9,1,52,folk
1282,Anne Queffélec,0.994,0.3758,267789.4,0.028236,0.9144,0.08088,-30.7468,0.05696000000000001,74.5444,0.2078,39.4,7,1,10,classical
1283,Anne Sofie von Otter,0.935,0.24,423107.0,0.0648,0.0272,0.258,-25.208,0.0426,95.286,0.0771,44.0,4,0,1,classical
1284,Anne-Marie,0.22368181818181826,0.7095454545454545,206531.63636363635,0.6757272727272728,0.0,0.1945,-4.699181818181819,0.08936363636363635,118.3621818181818,0.6212727272727274,70.18181818181819,9,1,22,pop
1285,Anne-Sophie Mutter,0.943,0.278,256966.5,0.18425,0.4633000000000001,0.13215,-23.086,0.05825,136.62,0.44475,37.5,2,1,2,classical
1287,Anneliese Rothenberger,0.961,0.2,386107.0,0.0962,0.015,0.198,-18.995,0.0399,103.978,0.0384,0.0,6,1,1,classical
1289,Annette Hanshaw,0.972,0.687,172339.0,0.237,0.0,0.0855,-8.725,0.0678,94.444,0.7490000000000001,0.0,10,1,2,jazz
1290,Annette Moreno,0.455,0.584,277875.33333333326,0.5733333333333334,0.015266666666666666,0.10013333333333334,-6.431000000000001,0.0282,141.32366666666667,0.19733333333333333,54.0,4,0,6,latin
1294,Annie Ensemble,0.8011818181818182,0.5527272727272728,154041.27272727276,0.29700000000000004,0.00092269,0.17216363636363638,-13.184181818181814,0.07068181818181818,117.81472727272724,0.6100909090909091,32.72727272727273,0,1,11,broadway
1299,Annie Lennox,0.2389072807017544,0.5926491228070175,275002.4736842105,0.5874912280701754,0.008196235614035093,0.19674035087719305,-9.091982456140352,0.039903508771929816,121.23980701754385,0.497698245614035,47.38596491228071,0,1,57,pop
1301,Annie Ross,0.7655,0.57975,242373.5,0.247,8.5e-06,0.23275,-10.62575,0.036925,111.83975,0.41100000000000003,13.75,6,1,4,jazz
1302,Annihilator,0.23209399999999994,0.421,212769.0,0.8813333333333332,0.31757,0.1438,-8.536666666666667,0.058266666666666675,131.91133333333332,0.3312666666666667,42.0,11,0,6,metal
1303,Annika Wells,0.14400000000000002,0.4694999999999999,304132.5,0.639,5.1e-07,0.09475,-4.19,0.0374,114.241,0.21700000000000005,56.0,7,1,4,pop
1313,Another Bad Creation,0.050800000000000005,0.7506666666666666,257397.66666666663,0.7756666666666666,9.866666666666666e-07,0.33379999999999993,-9.779333333333334,0.13866666666666666,111.39,0.7083333333333334,36.333333333333336,8,1,6,swing
1314,Another Sunny Day,0.000113,0.417,278440.0,0.905,0.856,0.277,-8.986,0.0315,159.35,0.947,38.0,5,1,2,pop
1315,Anouk,0.00755,0.511,205760.0,0.907,0.000211,0.16899999999999998,-6.6389999999999985,0.036000000000000004,98.028,0.46,35.0,6,1,2,indie
1316,Anoushirvan Rohani,0.6665,0.4370000000000001,313743.75,0.4645,0.00015174,0.13455,-10.9765,0.04425,109.02175,0.46475,32.0,4,0,4,pop
1317,Anoushka Shankar,0.875,0.155,256947.0,0.0923,0.603,0.126,-17.707,0.0398,80.869,0.0384,48.0,2,1,2,folk
1318,Anquette Allen,0.242,0.57,249040.0,0.49,1.58e-06,0.0977,-8.818,0.0317,149.75,0.35200000000000004,41.0,3,1,2,swing
1319,Anri,0.25997058823529395,0.658941176470588,257887.17647058825,0.7212941176470591,0.0015740076470588235,0.16314705882352942,-5.659823529411763,0.037988235294117635,120.94988235294115,0.7143529411764707,36.0,2,1,34,funk
1321,Ansel Collins,0.408,0.867,179293.0,0.4,0.742,0.07200000000000001,-9.49,0.255,81.125,0.49,51.0,5,1,2,rock
1322,Ansel Elgort,0.0445,0.6785000000000001,206086.5,0.6815,0.0,0.159,-4.542000000000002,0.0926,160.05749999999995,0.529,67.5,5,0,4,pop
1323,Anson Seabra,0.9473333333333332,0.5724999999999999,236545.83333333328,0.1114,1.4383333333333337e-06,0.16696666666666668,-14.874833333333335,0.058266666666666675,118.7145,0.3256666666666667,70.16666666666667,4,1,12,pop
1327,Ant Banks,0.16352500000000006,0.8685,312233.5,0.5555,8e-07,0.19995,-8.561,0.3035,85.84275,0.66625,33.0,10,0,4,rap
1328,Ant Beale,0.0942,0.762,181543.0,0.624,0.0,0.115,-6.299,0.0951,149.95,0.488,70.0,3,1,2,rap
1329,Ant Clemons,0.312,0.894,116560.0,0.416,0.0,0.146,-6.823,0.0538,116.96,0.463,66.0,9,0,2,r&b
1330,Ant Saunders,0.2726666666666667,0.8493333333333334,209062.66666666663,0.4256666666666665,0.0,0.07143333333333332,-8.642333333333333,0.12126666666666668,129.03966666666665,0.6893333333333332,76.33333333333333,7,1,3,pop
1331,Antal Doráti,0.869166666666667,0.32595833333333324,241980.66666666663,0.2711833333333333,0.7126751854166669,0.29981250000000004,-19.172208333333327,0.04356250000000001,109.32920833333336,0.2893125,6.875,9,1,48,orchestra
1332,Anthem Lights,0.4461999999999999,0.473,240264.0,0.4656666666666667,0.0,0.08733333333333332,-6.408000000000001,0.0337,99.50533333333334,0.4386666666666666,56.66666666666666,6,1,6,pop
1333,Anthony Amorim,0.95,0.889,215346.0,0.17800000000000002,0.0,0.0908,-15.065,0.385,127.992,0.393,59.0,5,1,2,indie
1334,Anthony B,0.0392,0.831,224840.0,0.5870000000000001,0.0,0.16399999999999998,-6.997000000000001,0.354,83.154,0.787,54.0,6,0,2,gospel
1336,Anthony Brown & group therAPy,0.10266666666666667,0.4846666666666666,316467.66666666674,0.794,0.0,0.4603333333333334,-4.561333333333334,0.10666666666666667,131.14700000000002,0.39766666666666667,49.66666666666666,2,1,3,gospel
1340,Anthony Evans,0.21600000000000005,0.399,226200.0,0.74,0.0,0.368,-4.017,0.285,77.531,0.375,44.0,0,1,2,gospel
1342,Anthony Green,0.006809999999999999,0.49,203200.0,0.865,1.0800000000000003e-05,0.0752,-6.481,0.0579,147.05,0.166,42.0,4,1,2,hardcore
1343,Anthony Halstead,0.92,0.0959,389400.0,0.007140000000000001,0.0281,0.106,-36.544,0.0427,70.47399999999998,0.0532,50.0,5,1,2,classical
1344,Anthony Hamilton,0.2724628205128205,0.6551538461538461,248276.4871794872,0.6117435897435899,0.004149418717948715,0.1837307692307692,-6.316820512820513,0.1818589743589744,110.49666666666668,0.5426923076923076,49.20512820512821,11,1,39,soul
1349,Anthony Newman,0.897,0.38825,178096.75,0.16449999999999998,0.43902065,0.069275,-20.76325,0.0352,92.26275,0.6712500000000001,14.5,3,1,4,classical
1351,Anthony Rapp,0.29564470588235303,0.6011764705882352,219771.76470588235,0.7076470588235296,5.124117647058825e-06,0.2294705882352941,-5.400294117647059,0.06004705882352941,141.92517647058824,0.561,44.529411764705884,7,1,17,broadway
1353,Anthony Russo,0.265,0.736,189296.0,0.493,0.0,0.247,-7.224,0.0592,141.997,0.364,56.0,10,1,2,indie
1354,Anthony Santos,0.2445230769230769,0.7444615384615384,257002.8461538461,0.6814615384615385,0.0007936923076923076,0.23138461538461536,-5.203153846153846,0.1182307692307692,117.82030769230768,0.7267692307692308,36.30769230769232,11,0,13,latin
1358,Anthony Wonsey Trio,0.949,0.386,567920.0,0.14800000000000002,0.792,0.0665,-18.921,0.0367,94.88,0.128,48.0,0,0,1,jazz
1360,Anthrax,0.009714490114942529,0.34758620689655184,301213.5862068966,0.9044367816091952,0.10763797402298853,0.2049517241379311,-10.598390804597695,0.09793793103448273,129.07580459770114,0.2971540229885057,37.5632183908046,11,1,87,metal
1361,Anti-Flag,0.029544912500000006,0.4492500000000001,154120.0,0.8532500000000002,0.07086153874999998,0.17004999999999998,-6.4227500000000015,0.0963625,142.69799999999995,0.6779999999999999,47.375,10,1,16,punk
1362,Anti-Nowhere League,0.0235,0.156,163067.0,0.913,0.00297,0.328,-9.601,0.0493,181.808,0.529,28.0,4,1,2,punk
1366,Anton Bruckner,0.9006578947368421,0.18623947368421054,859353.3684210527,0.14827394736842106,0.6524105263157893,0.2388842105263158,-17.8545,0.041757894736842105,92.65007894736841,0.07370526315789475,0.5,5,1,38,classical
1367,Anton Dermota,0.951608695652174,0.3684347826086957,250773.95652173914,0.1921,0.009249973478260872,0.3906478260869566,-20.267608695652186,0.17148695652173915,97.43091304347824,0.2501217391304348,0.0,5,1,23,classical
1376,Anton Rubinstein,0.9682222222222224,0.2985555555555555,373800.11111111107,0.1998555555555556,0.7573666666666667,0.1294,-18.661666666666672,0.042211111111111116,92.12555555555555,0.16865555555555556,7.8888888888888875,10,1,9,classical
1378,Anton Webern,0.9463333333333334,0.271,76502.33333333331,0.03938,0.3136,0.1371,-31.56966666666668,0.048500000000000015,126.40799999999996,0.10196666666666666,0.0,7,1,3,classical
